ImageID,ExpertID,Factor,Score
Img_119,Expert_1,Location,4
Img_119,Expert_1,Colour_Texture,4
Img_119,Expert_1,Shape,4
Img_119,Expert_1,Overall,3
Img_119,Expert_2,Location,3
Img_119,Expert_2,Colour_Texture,5
Img_119,Expert_2,Shape,4
Img_119,Expert_2,Overall,5
Img_119,Expert_3,Location,3
Img_119,Expert_3,Colour_Texture,4
Img_119,Expert_3,Shape,3
Img_119,Expert_3,Overall,4
Img_119,Expert_4,Location,4
Img_119,Expert_4,Colour_Texture,4
Img_119,Expert_4,Shape,5
Img_119,Expert_4,Overall,5
Img_119,Expert_5,Location,3
Img_119,Expert_5,Colour_Texture,5
Img_119,Expert_5,Shape,3
Img_119,Expert_5,Overall,3
Img_120,Expert_1,Location,5
Img_120,Expert_1,Colour_Texture,3
Img_120,Expert_1,Shape,3
Img_120,Expert_1,Overall,3
Img_120,Expert_2,Location,4
Img_120,Expert_2,Colour_Texture,5
Img_120,Expert_2,Shape,3
Img_120,Expert_2,Overall,4
Img_120,Expert_3,Location,5
Img_120,Expert_3,Colour_Texture,5
Img_120,Expert_3,Shape,5
Img_120,Expert_3,Overall,3
Img_120,Expert_4,Location,3
Img_120,Expert_4,Colour_Texture,3
Img_120,Expert_4,Shape,3
Img_120,Expert_4,Overall,5
Img_120,Expert_5,Location,4
Img_120,Expert_5,Colour_Texture,4
Img_120,Expert_5,Shape,5
Img_120,Expert_5,Overall,4
Img_121,Expert_1,Location,5
Img_121,Expert_1,Colour_Texture,3
Img_121,Expert_1,Shape,3
Img_121,Expert_1,Overall,5
Img_121,Expert_2,Location,5
Img_121,Expert_2,Colour_Texture,3
Img_121,Expert_2,Shape,5
Img_121,Expert_2,Overall,4
Img_121,Expert_3,Location,3
Img_121,Expert_3,Colour_Texture,3
Img_121,Expert_3,Shape,4
Img_121,Expert_3,Overall,5
Img_121,Expert_4,Location,4
Img_121,Expert_4,Colour_Texture,4
Img_121,Expert_4,Shape,3
Img_121,Expert_4,Overall,3
Img_121,Expert_5,Location,5
Img_121,Expert_5,Colour_Texture,4
Img_121,Expert_5,Shape,4
Img_121,Expert_5,Overall,4
Img_122,Expert_1,Location,3
Img_122,Expert_1,Colour_Texture,3
Img_122,Expert_1,Shape,4
Img_122,Expert_1,Overall,3
Img_122,Expert_2,Location,3
Img_122,Expert_2,Colour_Texture,5
Img_122,Expert_2,Shape,3
Img_122,Expert_2,Overall,4
Img_122,Expert_3,Location,3
Img_122,Expert_3,Colour_Texture,4
Img_122,Expert_3,Shape,4
Img_122,Expert_3,Overall,4
Img_122,Expert_4,Location,5
Img_122,Expert_4,Colour_Texture,5
Img_122,Expert_4,Shape,4
Img_122,Expert_4,Overall,4
Img_122,Expert_5,Location,4
Img_122,Expert_5,Colour_Texture,5
Img_122,Expert_5,Shape,4
Img_122,Expert_5,Overall,4
Img_123,Expert_1,Location,5
Img_123,Expert_1,Colour_Texture,4
Img_123,Expert_1,Shape,4
Img_123,Expert_1,Overall,5
Img_123,Expert_2,Location,4
Img_123,Expert_2,Colour_Texture,4
Img_123,Expert_2,Shape,4
Img_123,Expert_2,Overall,5
Img_123,Expert_3,Location,5
Img_123,Expert_3,Colour_Texture,4
Img_123,Expert_3,Shape,5
Img_123,Expert_3,Overall,3
Img_123,Expert_4,Location,4
Img_123,Expert_4,Colour_Texture,4
Img_123,Expert_4,Shape,5
Img_123,Expert_4,Overall,4
Img_123,Expert_5,Location,3
Img_123,Expert_5,Colour_Texture,5
Img_123,Expert_5,Shape,4
Img_123,Expert_5,Overall,3
Img_124,Expert_1,Location,3
Img_124,Expert_1,Colour_Texture,4
Img_124,Expert_1,Shape,4
Img_124,Expert_1,Overall,4
Img_124,Expert_2,Location,5
Img_124,Expert_2,Colour_Texture,5
Img_124,Expert_2,Shape,3
Img_124,Expert_2,Overall,5
Img_124,Expert_3,Location,4
Img_124,Expert_3,Colour_Texture,3
Img_124,Expert_3,Shape,3
Img_124,Expert_3,Overall,3
Img_124,Expert_4,Location,3
Img_124,Expert_4,Colour_Texture,5
Img_124,Expert_4,Shape,5
Img_124,Expert_4,Overall,3
Img_124,Expert_5,Location,4
Img_124,Expert_5,Colour_Texture,5
Img_124,Expert_5,Shape,5
Img_124,Expert_5,Overall,3
Img_125,Expert_1,Location,3
Img_125,Expert_1,Colour_Texture,5
Img_125,Expert_1,Shape,4
Img_125,Expert_1,Overall,5
Img_125,Expert_2,Location,4
Img_125,Expert_2,Colour_Texture,5
Img_125,Expert_2,Shape,4
Img_125,Expert_2,Overall,5
Img_125,Expert_3,Location,3
Img_125,Expert_3,Colour_Texture,3
Img_125,Expert_3,Shape,3
Img_125,Expert_3,Overall,3
Img_125,Expert_4,Location,4
Img_125,Expert_4,Colour_Texture,5
Img_125,Expert_4,Shape,4
Img_125,Expert_4,Overall,3
Img_125,Expert_5,Location,3
Img_125,Expert_5,Colour_Texture,4
Img_125,Expert_5,Shape,4
Img_125,Expert_5,Overall,3
Img_126,Expert_1,Location,3
Img_126,Expert_1,Colour_Texture,4
Img_126,Expert_1,Shape,5
Img_126,Expert_1,Overall,4
Img_126,Expert_2,Location,4
Img_126,Expert_2,Colour_Texture,5
Img_126,Expert_2,Shape,4
Img_126,Expert_2,Overall,5
Img_126,Expert_3,Location,4
Img_126,Expert_3,Colour_Texture,5
Img_126,Expert_3,Shape,4
Img_126,Expert_3,Overall,3
Img_126,Expert_4,Location,3
Img_126,Expert_4,Colour_Texture,5
Img_126,Expert_4,Shape,5
Img_126,Expert_4,Overall,5
Img_126,Expert_5,Location,5
Img_126,Expert_5,Colour_Texture,3
Img_126,Expert_5,Shape,3
Img_126,Expert_5,Overall,3
Img_127,Expert_1,Location,4
Img_127,Expert_1,Colour_Texture,4
Img_127,Expert_1,Shape,3
Img_127,Expert_1,Overall,5
Img_127,Expert_2,Location,5
Img_127,Expert_2,Colour_Texture,5
Img_127,Expert_2,Shape,4
Img_127,Expert_2,Overall,5
Img_127,Expert_3,Location,3
Img_127,Expert_3,Colour_Texture,5
Img_127,Expert_3,Shape,3
Img_127,Expert_3,Overall,4
Img_127,Expert_4,Location,3
Img_127,Expert_4,Colour_Texture,4
Img_127,Expert_4,Shape,3
Img_127,Expert_4,Overall,3
Img_127,Expert_5,Location,5
Img_127,Expert_5,Colour_Texture,5
Img_127,Expert_5,Shape,3
Img_127,Expert_5,Overall,3
Img_128,Expert_1,Location,5
Img_128,Expert_1,Colour_Texture,5
Img_128,Expert_1,Shape,3
Img_128,Expert_1,Overall,4
Img_128,Expert_2,Location,4
Img_128,Expert_2,Colour_Texture,4
Img_128,Expert_2,Shape,4
Img_128,Expert_2,Overall,3
Img_128,Expert_3,Location,5
Img_128,Expert_3,Colour_Texture,4
Img_128,Expert_3,Shape,3
Img_128,Expert_3,Overall,5
Img_128,Expert_4,Location,5
Img_128,Expert_4,Colour_Texture,4
Img_128,Expert_4,Shape,5
Img_128,Expert_4,Overall,5
Img_128,Expert_5,Location,3
Img_128,Expert_5,Colour_Texture,4
Img_128,Expert_5,Shape,4
Img_128,Expert_5,Overall,3
Img_129,Expert_1,Location,4
Img_129,Expert_1,Colour_Texture,4
Img_129,Expert_1,Shape,4
Img_129,Expert_1,Overall,5
Img_129,Expert_2,Location,3
Img_129,Expert_2,Colour_Texture,5
Img_129,Expert_2,Shape,3
Img_129,Expert_2,Overall,3
Img_129,Expert_3,Location,4
Img_129,Expert_3,Colour_Texture,4
Img_129,Expert_3,Shape,5
Img_129,Expert_3,Overall,5
Img_129,Expert_4,Location,3
Img_129,Expert_4,Colour_Texture,3
Img_129,Expert_4,Shape,4
Img_129,Expert_4,Overall,4
Img_129,Expert_5,Location,3
Img_129,Expert_5,Colour_Texture,3
Img_129,Expert_5,Shape,4
Img_129,Expert_5,Overall,4
Img_130,Expert_1,Location,5
Img_130,Expert_1,Colour_Texture,4
Img_130,Expert_1,Shape,5
Img_130,Expert_1,Overall,3
Img_130,Expert_2,Location,4
Img_130,Expert_2,Colour_Texture,5
Img_130,Expert_2,Shape,4
Img_130,Expert_2,Overall,3
Img_130,Expert_3,Location,4
Img_130,Expert_3,Colour_Texture,4
Img_130,Expert_3,Shape,3
Img_130,Expert_3,Overall,4
Img_130,Expert_4,Location,5
Img_130,Expert_4,Colour_Texture,3
Img_130,Expert_4,Shape,5
Img_130,Expert_4,Overall,4
Img_130,Expert_5,Location,3
Img_130,Expert_5,Colour_Texture,4
Img_130,Expert_5,Shape,5
Img_130,Expert_5,Overall,3
Img_131,Expert_1,Location,5
Img_131,Expert_1,Colour_Texture,4
Img_131,Expert_1,Shape,5
Img_131,Expert_1,Overall,5
Img_131,Expert_2,Location,3
Img_131,Expert_2,Colour_Texture,5
Img_131,Expert_2,Shape,4
Img_131,Expert_2,Overall,4
Img_131,Expert_3,Location,4
Img_131,Expert_3,Colour_Texture,3
Img_131,Expert_3,Shape,4
Img_131,Expert_3,Overall,5
Img_131,Expert_4,Location,5
Img_131,Expert_4,Colour_Texture,5
Img_131,Expert_4,Shape,3
Img_131,Expert_4,Overall,4
Img_131,Expert_5,Location,4
Img_131,Expert_5,Colour_Texture,5
Img_131,Expert_5,Shape,3
Img_131,Expert_5,Overall,5
Img_132,Expert_1,Location,5
Img_132,Expert_1,Colour_Texture,3
Img_132,Expert_1,Shape,4
Img_132,Expert_1,Overall,5
Img_132,Expert_2,Location,3
Img_132,Expert_2,Colour_Texture,3
Img_132,Expert_2,Shape,4
Img_132,Expert_2,Overall,4
Img_132,Expert_3,Location,3
Img_132,Expert_3,Colour_Texture,5
Img_132,Expert_3,Shape,3
Img_132,Expert_3,Overall,3
Img_132,Expert_4,Location,5
Img_132,Expert_4,Colour_Texture,4
Img_132,Expert_4,Shape,4
Img_132,Expert_4,Overall,4
Img_132,Expert_5,Location,3
Img_132,Expert_5,Colour_Texture,3
Img_132,Expert_5,Shape,4
Img_132,Expert_5,Overall,3
Img_133,Expert_1,Location,3
Img_133,Expert_1,Colour_Texture,3
Img_133,Expert_1,Shape,3
Img_133,Expert_1,Overall,3
Img_133,Expert_2,Location,5
Img_133,Expert_2,Colour_Texture,4
Img_133,Expert_2,Shape,5
Img_133,Expert_2,Overall,4
Img_133,Expert_3,Location,5
Img_133,Expert_3,Colour_Texture,3
Img_133,Expert_3,Shape,5
Img_133,Expert_3,Overall,3
Img_133,Expert_4,Location,5
Img_133,Expert_4,Colour_Texture,5
Img_133,Expert_4,Shape,3
Img_133,Expert_4,Overall,3
Img_133,Expert_5,Location,3
Img_133,Expert_5,Colour_Texture,3
Img_133,Expert_5,Shape,3
Img_133,Expert_5,Overall,4
Img_134,Expert_1,Location,3
Img_134,Expert_1,Colour_Texture,4
Img_134,Expert_1,Shape,3
Img_134,Expert_1,Overall,3
Img_134,Expert_2,Location,3
Img_134,Expert_2,Colour_Texture,3
Img_134,Expert_2,Shape,4
Img_134,Expert_2,Overall,4
Img_134,Expert_3,Location,4
Img_134,Expert_3,Colour_Texture,5
Img_134,Expert_3,Shape,5
Img_134,Expert_3,Overall,5
Img_134,Expert_4,Location,3
Img_134,Expert_4,Colour_Texture,5
Img_134,Expert_4,Shape,3
Img_134,Expert_4,Overall,5
Img_134,Expert_5,Location,3
Img_134,Expert_5,Colour_Texture,4
Img_134,Expert_5,Shape,5
Img_134,Expert_5,Overall,4
Img_135,Expert_1,Location,4
Img_135,Expert_1,Colour_Texture,3
Img_135,Expert_1,Shape,5
Img_135,Expert_1,Overall,5
Img_135,Expert_2,Location,5
Img_135,Expert_2,Colour_Texture,3
Img_135,Expert_2,Shape,5
Img_135,Expert_2,Overall,4
Img_135,Expert_3,Location,5
Img_135,Expert_3,Colour_Texture,4
Img_135,Expert_3,Shape,5
Img_135,Expert_3,Overall,5
Img_135,Expert_4,Location,4
Img_135,Expert_4,Colour_Texture,5
Img_135,Expert_4,Shape,5
Img_135,Expert_4,Overall,5
Img_135,Expert_5,Location,5
Img_135,Expert_5,Colour_Texture,5
Img_135,Expert_5,Shape,4
Img_135,Expert_5,Overall,3
Img_136,Expert_1,Location,5
Img_136,Expert_1,Colour_Texture,5
Img_136,Expert_1,Shape,3
Img_136,Expert_1,Overall,5
Img_136,Expert_2,Location,4
Img_136,Expert_2,Colour_Texture,4
Img_136,Expert_2,Shape,5
Img_136,Expert_2,Overall,5
Img_136,Expert_3,Location,4
Img_136,Expert_3,Colour_Texture,5
Img_136,Expert_3,Shape,4
Img_136,Expert_3,Overall,4
Img_136,Expert_4,Location,3
Img_136,Expert_4,Colour_Texture,4
Img_136,Expert_4,Shape,4
Img_136,Expert_4,Overall,5
Img_136,Expert_5,Location,3
Img_136,Expert_5,Colour_Texture,4
Img_136,Expert_5,Shape,4
Img_136,Expert_5,Overall,4
Img_137,Expert_1,Location,5
Img_137,Expert_1,Colour_Texture,4
Img_137,Expert_1,Shape,3
Img_137,Expert_1,Overall,5
Img_137,Expert_2,Location,3
Img_137,Expert_2,Colour_Texture,4
Img_137,Expert_2,Shape,5
Img_137,Expert_2,Overall,4
Img_137,Expert_3,Location,4
Img_137,Expert_3,Colour_Texture,5
Img_137,Expert_3,Shape,4
Img_137,Expert_3,Overall,4
Img_137,Expert_4,Location,3
Img_137,Expert_4,Colour_Texture,4
Img_137,Expert_4,Shape,3
Img_137,Expert_4,Overall,4
Img_137,Expert_5,Location,4
Img_137,Expert_5,Colour_Texture,3
Img_137,Expert_5,Shape,4
Img_137,Expert_5,Overall,3
Img_138,Expert_1,Location,3
Img_138,Expert_1,Colour_Texture,4
Img_138,Expert_1,Shape,5
Img_138,Expert_1,Overall,4
Img_138,Expert_2,Location,3
Img_138,Expert_2,Colour_Texture,3
Img_138,Expert_2,Shape,4
Img_138,Expert_2,Overall,5
Img_138,Expert_3,Location,3
Img_138,Expert_3,Colour_Texture,4
Img_138,Expert_3,Shape,5
Img_138,Expert_3,Overall,5
Img_138,Expert_4,Location,3
Img_138,Expert_4,Colour_Texture,3
Img_138,Expert_4,Shape,5
Img_138,Expert_4,Overall,4
Img_138,Expert_5,Location,3
Img_138,Expert_5,Colour_Texture,4
Img_138,Expert_5,Shape,5
Img_138,Expert_5,Overall,3
Img_139,Expert_1,Location,3
Img_139,Expert_1,Colour_Texture,5
Img_139,Expert_1,Shape,5
Img_139,Expert_1,Overall,5
Img_139,Expert_2,Location,5
Img_139,Expert_2,Colour_Texture,5
Img_139,Expert_2,Shape,5
Img_139,Expert_2,Overall,3
Img_139,Expert_3,Location,5
Img_139,Expert_3,Colour_Texture,5
Img_139,Expert_3,Shape,5
Img_139,Expert_3,Overall,3
Img_139,Expert_4,Location,5
Img_139,Expert_4,Colour_Texture,3
Img_139,Expert_4,Shape,4
Img_139,Expert_4,Overall,3
Img_139,Expert_5,Location,4
Img_139,Expert_5,Colour_Texture,4
Img_139,Expert_5,Shape,3
Img_139,Expert_5,Overall,4
Img_140,Expert_1,Location,3
Img_140,Expert_1,Colour_Texture,3
Img_140,Expert_1,Shape,3
Img_140,Expert_1,Overall,4
Img_140,Expert_2,Location,4
Img_140,Expert_2,Colour_Texture,5
Img_140,Expert_2,Shape,3
Img_140,Expert_2,Overall,4
Img_140,Expert_3,Location,3
Img_140,Expert_3,Colour_Texture,3
Img_140,Expert_3,Shape,4
Img_140,Expert_3,Overall,5
Img_140,Expert_4,Location,5
Img_140,Expert_4,Colour_Texture,3
Img_140,Expert_4,Shape,3
Img_140,Expert_4,Overall,5
Img_140,Expert_5,Location,5
Img_140,Expert_5,Colour_Texture,3
Img_140,Expert_5,Shape,4
Img_140,Expert_5,Overall,4
Img_141,Expert_1,Location,3
Img_141,Expert_1,Colour_Texture,4
Img_141,Expert_1,Shape,4
Img_141,Expert_1,Overall,3
Img_141,Expert_2,Location,4
Img_141,Expert_2,Colour_Texture,4
Img_141,Expert_2,Shape,4
Img_141,Expert_2,Overall,3
Img_141,Expert_3,Location,3
Img_141,Expert_3,Colour_Texture,5
Img_141,Expert_3,Shape,5
Img_141,Expert_3,Overall,4
Img_141,Expert_4,Location,3
Img_141,Expert_4,Colour_Texture,4
Img_141,Expert_4,Shape,3
Img_141,Expert_4,Overall,5
Img_141,Expert_5,Location,3
Img_141,Expert_5,Colour_Texture,4
Img_141,Expert_5,Shape,4
Img_141,Expert_5,Overall,3
Img_142,Expert_1,Location,4
Img_142,Expert_1,Colour_Texture,4
Img_142,Expert_1,Shape,5
Img_142,Expert_1,Overall,5
Img_142,Expert_2,Location,3
Img_142,Expert_2,Colour_Texture,4
Img_142,Expert_2,Shape,3
Img_142,Expert_2,Overall,3
Img_142,Expert_3,Location,4
Img_142,Expert_3,Colour_Texture,3
Img_142,Expert_3,Shape,5
Img_142,Expert_3,Overall,4
Img_142,Expert_4,Location,4
Img_142,Expert_4,Colour_Texture,5
Img_142,Expert_4,Shape,3
Img_142,Expert_4,Overall,3
Img_142,Expert_5,Location,4
Img_142,Expert_5,Colour_Texture,3
Img_142,Expert_5,Shape,5
Img_142,Expert_5,Overall,5
Img_143,Expert_1,Location,5
Img_143,Expert_1,Colour_Texture,5
Img_143,Expert_1,Shape,3
Img_143,Expert_1,Overall,4
Img_143,Expert_2,Location,3
Img_143,Expert_2,Colour_Texture,3
Img_143,Expert_2,Shape,4
Img_143,Expert_2,Overall,3
Img_143,Expert_3,Location,3
Img_143,Expert_3,Colour_Texture,5
Img_143,Expert_3,Shape,4
Img_143,Expert_3,Overall,4
Img_143,Expert_4,Location,5
Img_143,Expert_4,Colour_Texture,5
Img_143,Expert_4,Shape,3
Img_143,Expert_4,Overall,3
Img_143,Expert_5,Location,4
Img_143,Expert_5,Colour_Texture,4
Img_143,Expert_5,Shape,5
Img_143,Expert_5,Overall,5
Img_144,Expert_1,Location,5
Img_144,Expert_1,Colour_Texture,3
Img_144,Expert_1,Shape,4
Img_144,Expert_1,Overall,3
Img_144,Expert_2,Location,3
Img_144,Expert_2,Colour_Texture,4
Img_144,Expert_2,Shape,5
Img_144,Expert_2,Overall,3
Img_144,Expert_3,Location,5
Img_144,Expert_3,Colour_Texture,5
Img_144,Expert_3,Shape,3
Img_144,Expert_3,Overall,5
Img_144,Expert_4,Location,3
Img_144,Expert_4,Colour_Texture,3
Img_144,Expert_4,Shape,4
Img_144,Expert_4,Overall,4
Img_144,Expert_5,Location,5
Img_144,Expert_5,Colour_Texture,3
Img_144,Expert_5,Shape,4
Img_144,Expert_5,Overall,3
Img_145,Expert_1,Location,5
Img_145,Expert_1,Colour_Texture,4
Img_145,Expert_1,Shape,4
Img_145,Expert_1,Overall,5
Img_145,Expert_2,Location,3
Img_145,Expert_2,Colour_Texture,5
Img_145,Expert_2,Shape,3
Img_145,Expert_2,Overall,5
Img_145,Expert_3,Location,3
Img_145,Expert_3,Colour_Texture,3
Img_145,Expert_3,Shape,5
Img_145,Expert_3,Overall,3
Img_145,Expert_4,Location,4
Img_145,Expert_4,Colour_Texture,3
Img_145,Expert_4,Shape,3
Img_145,Expert_4,Overall,4
Img_145,Expert_5,Location,3
Img_145,Expert_5,Colour_Texture,3
Img_145,Expert_5,Shape,4
Img_145,Expert_5,Overall,4
Img_146,Expert_1,Location,3
Img_146,Expert_1,Colour_Texture,4
Img_146,Expert_1,Shape,5
Img_146,Expert_1,Overall,4
Img_146,Expert_2,Location,3
Img_146,Expert_2,Colour_Texture,4
Img_146,Expert_2,Shape,3
Img_146,Expert_2,Overall,4
Img_146,Expert_3,Location,3
Img_146,Expert_3,Colour_Texture,4
Img_146,Expert_3,Shape,3
Img_146,Expert_3,Overall,5
Img_146,Expert_4,Location,4
Img_146,Expert_4,Colour_Texture,3
Img_146,Expert_4,Shape,4
Img_146,Expert_4,Overall,5
Img_146,Expert_5,Location,5
Img_146,Expert_5,Colour_Texture,3
Img_146,Expert_5,Shape,4
Img_146,Expert_5,Overall,5
Img_147,Expert_1,Location,4
Img_147,Expert_1,Colour_Texture,3
Img_147,Expert_1,Shape,3
Img_147,Expert_1,Overall,3
Img_147,Expert_2,Location,4
Img_147,Expert_2,Colour_Texture,5
Img_147,Expert_2,Shape,5
Img_147,Expert_2,Overall,5
Img_147,Expert_3,Location,5
Img_147,Expert_3,Colour_Texture,4
Img_147,Expert_3,Shape,3
Img_147,Expert_3,Overall,4
Img_147,Expert_4,Location,4
Img_147,Expert_4,Colour_Texture,4
Img_147,Expert_4,Shape,5
Img_147,Expert_4,Overall,4
Img_147,Expert_5,Location,4
Img_147,Expert_5,Colour_Texture,5
Img_147,Expert_5,Shape,3
Img_147,Expert_5,Overall,4
Img_148,Expert_1,Location,5
Img_148,Expert_1,Colour_Texture,3
Img_148,Expert_1,Shape,4
Img_148,Expert_1,Overall,4
Img_148,Expert_2,Location,5
Img_148,Expert_2,Colour_Texture,3
Img_148,Expert_2,Shape,4
Img_148,Expert_2,Overall,3
Img_148,Expert_3,Location,5
Img_148,Expert_3,Colour_Texture,4
Img_148,Expert_3,Shape,3
Img_148,Expert_3,Overall,4
Img_148,Expert_4,Location,3
Img_148,Expert_4,Colour_Texture,5
Img_148,Expert_4,Shape,4
Img_148,Expert_4,Overall,4
Img_148,Expert_5,Location,3
Img_148,Expert_5,Colour_Texture,5
Img_148,Expert_5,Shape,4
Img_148,Expert_5,Overall,4
Img_149,Expert_1,Location,4
Img_149,Expert_1,Colour_Texture,3
Img_149,Expert_1,Shape,3
Img_149,Expert_1,Overall,4
Img_149,Expert_2,Location,5
Img_149,Expert_2,Colour_Texture,4
Img_149,Expert_2,Shape,4
Img_149,Expert_2,Overall,3
Img_149,Expert_3,Location,4
Img_149,Expert_3,Colour_Texture,4
Img_149,Expert_3,Shape,3
Img_149,Expert_3,Overall,5
Img_149,Expert_4,Location,5
Img_149,Expert_4,Colour_Texture,4
Img_149,Expert_4,Shape,5
Img_149,Expert_4,Overall,5
Img_149,Expert_5,Location,3
Img_149,Expert_5,Colour_Texture,3
Img_149,Expert_5,Shape,5
Img_149,Expert_5,Overall,5
Img_150,Expert_1,Location,5
Img_150,Expert_1,Colour_Texture,5
Img_150,Expert_1,Shape,3
Img_150,Expert_1,Overall,3
Img_150,Expert_2,Location,5
Img_150,Expert_2,Colour_Texture,5
Img_150,Expert_2,Shape,5
Img_150,Expert_2,Overall,3
Img_150,Expert_3,Location,3
Img_150,Expert_3,Colour_Texture,4
Img_150,Expert_3,Shape,3
Img_150,Expert_3,Overall,4
Img_150,Expert_4,Location,4
Img_150,Expert_4,Colour_Texture,4
Img_150,Expert_4,Shape,4
Img_150,Expert_4,Overall,4
Img_150,Expert_5,Location,5
Img_150,Expert_5,Colour_Texture,4
Img_150,Expert_5,Shape,4
Img_150,Expert_5,Overall,3
Img_151,Expert_1,Location,3
Img_151,Expert_1,Colour_Texture,5
Img_151,Expert_1,Shape,3
Img_151,Expert_1,Overall,5
Img_151,Expert_2,Location,3
Img_151,Expert_2,Colour_Texture,4
Img_151,Expert_2,Shape,3
Img_151,Expert_2,Overall,4
Img_151,Expert_3,Location,5
Img_151,Expert_3,Colour_Texture,4
Img_151,Expert_3,Shape,3
Img_151,Expert_3,Overall,5
Img_151,Expert_4,Location,4
Img_151,Expert_4,Colour_Texture,3
Img_151,Expert_4,Shape,4
Img_151,Expert_4,Overall,4
Img_151,Expert_5,Location,3
Img_151,Expert_5,Colour_Texture,4
Img_151,Expert_5,Shape,4
Img_151,Expert_5,Overall,4
Img_152,Expert_1,Location,3
Img_152,Expert_1,Colour_Texture,5
Img_152,Expert_1,Shape,3
Img_152,Expert_1,Overall,4
Img_152,Expert_2,Location,3
Img_152,Expert_2,Colour_Texture,5
Img_152,Expert_2,Shape,5
Img_152,Expert_2,Overall,4
Img_152,Expert_3,Location,3
Img_152,Expert_3,Colour_Texture,4
Img_152,Expert_3,Shape,3
Img_152,Expert_3,Overall,5
Img_152,Expert_4,Location,4
Img_152,Expert_4,Colour_Texture,3
Img_152,Expert_4,Shape,3
Img_152,Expert_4,Overall,5
Img_152,Expert_5,Location,5
Img_152,Expert_5,Colour_Texture,5
Img_152,Expert_5,Shape,5
Img_152,Expert_5,Overall,4
Img_153,Expert_1,Location,3
Img_153,Expert_1,Colour_Texture,5
Img_153,Expert_1,Shape,3
Img_153,Expert_1,Overall,3
Img_153,Expert_2,Location,5
Img_153,Expert_2,Colour_Texture,4
Img_153,Expert_2,Shape,3
Img_153,Expert_2,Overall,3
Img_153,Expert_3,Location,5
Img_153,Expert_3,Colour_Texture,5
Img_153,Expert_3,Shape,5
Img_153,Expert_3,Overall,3
Img_153,Expert_4,Location,5
Img_153,Expert_4,Colour_Texture,3
Img_153,Expert_4,Shape,5
Img_153,Expert_4,Overall,3
Img_153,Expert_5,Location,3
Img_153,Expert_5,Colour_Texture,4
Img_153,Expert_5,Shape,5
Img_153,Expert_5,Overall,4
Img_154,Expert_1,Location,5
Img_154,Expert_1,Colour_Texture,4
Img_154,Expert_1,Shape,3
Img_154,Expert_1,Overall,5
Img_154,Expert_2,Location,5
Img_154,Expert_2,Colour_Texture,3
Img_154,Expert_2,Shape,4
Img_154,Expert_2,Overall,5
Img_154,Expert_3,Location,5
Img_154,Expert_3,Colour_Texture,4
Img_154,Expert_3,Shape,5
Img_154,Expert_3,Overall,5
Img_154,Expert_4,Location,3
Img_154,Expert_4,Colour_Texture,5
Img_154,Expert_4,Shape,4
Img_154,Expert_4,Overall,3
Img_154,Expert_5,Location,5
Img_154,Expert_5,Colour_Texture,5
Img_154,Expert_5,Shape,4
Img_154,Expert_5,Overall,3
Img_155,Expert_1,Location,4
Img_155,Expert_1,Colour_Texture,3
Img_155,Expert_1,Shape,4
Img_155,Expert_1,Overall,5
Img_155,Expert_2,Location,4
Img_155,Expert_2,Colour_Texture,3
Img_155,Expert_2,Shape,4
Img_155,Expert_2,Overall,4
Img_155,Expert_3,Location,3
Img_155,Expert_3,Colour_Texture,4
Img_155,Expert_3,Shape,5
Img_155,Expert_3,Overall,4
Img_155,Expert_4,Location,4
Img_155,Expert_4,Colour_Texture,3
Img_155,Expert_4,Shape,5
Img_155,Expert_4,Overall,3
Img_155,Expert_5,Location,4
Img_155,Expert_5,Colour_Texture,4
Img_155,Expert_5,Shape,5
Img_155,Expert_5,Overall,5
Img_156,Expert_1,Location,3
Img_156,Expert_1,Colour_Texture,3
Img_156,Expert_1,Shape,5
Img_156,Expert_1,Overall,5
Img_156,Expert_2,Location,5
Img_156,Expert_2,Colour_Texture,4
Img_156,Expert_2,Shape,4
Img_156,Expert_2,Overall,5
Img_156,Expert_3,Location,3
Img_156,Expert_3,Colour_Texture,3
Img_156,Expert_3,Shape,3
Img_156,Expert_3,Overall,4
Img_156,Expert_4,Location,5
Img_156,Expert_4,Colour_Texture,5
Img_156,Expert_4,Shape,5
Img_156,Expert_4,Overall,4
Img_156,Expert_5,Location,4
Img_156,Expert_5,Colour_Texture,4
Img_156,Expert_5,Shape,5
Img_156,Expert_5,Overall,5
Img_157,Expert_1,Location,4
Img_157,Expert_1,Colour_Texture,5
Img_157,Expert_1,Shape,3
Img_157,Expert_1,Overall,3
Img_157,Expert_2,Location,4
Img_157,Expert_2,Colour_Texture,3
Img_157,Expert_2,Shape,4
Img_157,Expert_2,Overall,4
Img_157,Expert_3,Location,5
Img_157,Expert_3,Colour_Texture,5
Img_157,Expert_3,Shape,5
Img_157,Expert_3,Overall,4
Img_157,Expert_4,Location,4
Img_157,Expert_4,Colour_Texture,3
Img_157,Expert_4,Shape,4
Img_157,Expert_4,Overall,3
Img_157,Expert_5,Location,3
Img_157,Expert_5,Colour_Texture,5
Img_157,Expert_5,Shape,5
Img_157,Expert_5,Overall,4
Img_158,Expert_1,Location,5
Img_158,Expert_1,Colour_Texture,5
Img_158,Expert_1,Shape,5
Img_158,Expert_1,Overall,4
Img_158,Expert_2,Location,4
Img_158,Expert_2,Colour_Texture,4
Img_158,Expert_2,Shape,5
